Id,Class
7999,"5 Cents,US Dollar,usa"
8000,"5 Cents,US Dollar,usa"
8001,"5 Cents,US Dollar,usa"
8002,"5 Cents,US Dollar,usa"
8003,"5 Cents,US Dollar,usa"
8004,"5 Cents,US Dollar,usa"
8005,"5 Cents,US Dollar,usa"
8006,"5 Cents,US Dollar,usa"
8007,"5 Cents,US Dollar,usa"
8008,"5 Cents,US Dollar,usa"
8009,"5 Cents,US Dollar,usa"
8010,"5 Cents,US Dollar,usa"
8011,"5 Cents,US Dollar,usa"
8012,"5 Cents,US Dollar,usa"
8013,"5 Cents,US Dollar,usa"
8014,"5 Cents,US Dollar,usa"
8015,"5 Cents,US Dollar,usa"
8016,"5 Cents,US Dollar,usa"
8017,"5 Cents,US Dollar,usa"
8018,"5 Cents,US Dollar,usa"
8019,"5 Cents,US Dollar,usa"
8020,"5 Cents,US Dollar,usa"
8021,"5 Cents,US Dollar,usa"
8022,"5 Cents,US Dollar,usa"
8023,"5 Cents,US Dollar,usa"
8024,"5 Cents,US Dollar,usa"
8025,"5 Cents,US Dollar,usa"
8026,"5 Cents,US Dollar,usa"
8027,"5 Cents,US Dollar,usa"
8028,"5 Cents,US Dollar,usa"
8033,"1 Dime,US Dollar,usa"
8034,"1 Dime,US Dollar,usa"
8035,"1 Dime,US Dollar,usa"
8036,"1 Dime,US Dollar,usa"
8037,"1 Dime,US Dollar,usa"
8038,"1 Dime,US Dollar,usa"
8039,"1 Dime,US Dollar,usa"
8040,"1 Dime,US Dollar,usa"
8041,"1 Dime,US Dollar,usa"
8042,"1 Dime,US Dollar,usa"
8043,"1 Dime,US Dollar,usa"
8044,"1 Dime,US Dollar,usa"
8045,"1 Dime,US Dollar,usa"
8046,"1 Dime,US Dollar,usa"
8047,"1 Dime,US Dollar,usa"
8048,"1 Dime,US Dollar,usa"
8049,"1 Dime,US Dollar,usa"
8050,"1 Dime,US Dollar,usa"
8051,"1 Dime,US Dollar,usa"
8052,"1 Dime,US Dollar,usa"
8053,"1 Dime,US Dollar,usa"
8054,"1 Dime,US Dollar,usa"
8055,"1 Dime,US Dollar,usa"
8056,"1 Dime,US Dollar,usa"
8057,"1 Dime,US Dollar,usa"
8058,"1 Dime,US Dollar,usa"
8059,"1 Dime,US Dollar,usa"
8060,"1 Dime,US Dollar,usa"
8061,"1 Dime,US Dollar,usa"
8062,"1 Dime,US Dollar,usa"
8063,"1 Dime,US Dollar,usa"
8064,"1 Dime,US Dollar,usa"
8069,"1 4 Dollar,US Dollar,usa"
8070,"1 4 Dollar,US Dollar,usa"
8071,"1 4 Dollar,US Dollar,usa"
8072,"1 4 Dollar,US Dollar,usa"
8073,"1 4 Dollar,US Dollar,usa"
8074,"1 4 Dollar,US Dollar,usa"
8075,"1 4 Dollar,US Dollar,usa"
8076,"1 4 Dollar,US Dollar,usa"
8077,"1 4 Dollar,US Dollar,usa"
8078,"1 4 Dollar,US Dollar,usa"
8079,"1 4 Dollar,US Dollar,usa"
8080,"1 4 Dollar,US Dollar,usa"
8081,"1 4 Dollar,US Dollar,usa"
8082,"1 4 Dollar,US Dollar,usa"
8083,"1 4 Dollar,US Dollar,usa"
8084,"1 4 Dollar,US Dollar,usa"
8085,"1 4 Dollar,US Dollar,usa"
8086,"1 4 Dollar,US Dollar,usa"
8087,"1 4 Dollar,US Dollar,usa"
8088,"1 4 Dollar,US Dollar,usa"
8089,"1 4 Dollar,US Dollar,usa"
8090,"1 4 Dollar,US Dollar,usa"
8091,"1 4 Dollar,US Dollar,usa"
8092,"1 4 Dollar,US Dollar,usa"
8093,"1 4 Dollar,US Dollar,usa"
8094,"1 4 Dollar,US Dollar,usa"
8095,"1 4 Dollar,US Dollar,usa"
8096,"1 4 Dollar,US Dollar,usa"
8097,"1 4 Dollar,US Dollar,usa"
8098,"1 4 Dollar,US Dollar,usa"
8099,"1 4 Dollar,US Dollar,usa"
8100,"1 4 Dollar,US Dollar,usa"
8105,"1 2 Dollar,US Dollar,usa"
8106,"1 2 Dollar,US Dollar,usa"
8107,"1 2 Dollar,US Dollar,usa"
8108,"1 2 Dollar,US Dollar,usa"
8109,"1 2 Dollar,US Dollar,usa"
8110,"1 2 Dollar,US Dollar,usa"
8111,"1 2 Dollar,US Dollar,usa"
8112,"1 2 Dollar,US Dollar,usa"
8113,"1 2 Dollar,US Dollar,usa"
8114,"1 2 Dollar,US Dollar,usa"
8115,"1 2 Dollar,US Dollar,usa"
8116,"1 2 Dollar,US Dollar,usa"
8117,"1 2 Dollar,US Dollar,usa"
8118,"1 2 Dollar,US Dollar,usa"
8119,"1 2 Dollar,US Dollar,usa"
8120,"1 2 Dollar,US Dollar,usa"
8121,"1 2 Dollar,US Dollar,usa"
8122,"1 2 Dollar,US Dollar,usa"
8123,"1 2 Dollar,US Dollar,usa"
8124,"1 2 Dollar,US Dollar,usa"
8125,"1 2 Dollar,US Dollar,usa"
8126,"1 2 Dollar,US Dollar,usa"
8127,"1 2 Dollar,US Dollar,usa"
8128,"1 2 Dollar,US Dollar,usa"
8132,"1 Dollar,US Dollar,usa"
8133,"1 Dollar,US Dollar,usa"
8134,"1 Dollar,US Dollar,usa"
8135,"1 Dollar,US Dollar,usa"
8136,"1 Dollar,US Dollar,usa"
8137,"1 Dollar,US Dollar,usa"
8138,"1 Dollar,US Dollar,usa"
8139,"1 Dollar,US Dollar,usa"
8140,"1 Dollar,US Dollar,usa"
8141,"1 Dollar,US Dollar,usa"
8142,"1 Dollar,US Dollar,usa"
8143,"1 Dollar,US Dollar,usa"
8144,"1 Dollar,US Dollar,usa"
8145,"1 Dollar,US Dollar,usa"
8146,"1 Dollar,US Dollar,usa"
8147,"1 Dollar,US Dollar,usa"
8148,"1 Dollar,US Dollar,usa"
8149,"1 Dollar,US Dollar,usa"
8153,"100 Dram,Armenian dram,Armenia"
8154,"100 Dram,Armenian dram,Armenia"
8155,"100 Dram,Armenian dram,Armenia"
8156,"100 Dram,Armenian dram,Armenia"
8157,"100 Dram,Armenian dram,Armenia"
8158,"100 Dram,Armenian dram,Armenia"
8159,"100 Dram,Armenian dram,Armenia"
8160,"100 Dram,Armenian dram,Armenia"
8161,"100 Dram,Armenian dram,Armenia"
8162,"100 Dram,Armenian dram,Armenia"
8163,"100 Dram,Armenian dram,Armenia"
8164,"100 Dram,Armenian dram,Armenia"
8165,"100 Dram,Armenian dram,Armenia"
8166,"100 Dram,Armenian dram,Armenia"
8167,"100 Dram,Armenian dram,Armenia"
8168,"100 Dram,Armenian dram,Armenia"
8169,"100 Dram,Armenian dram,Armenia"
8170,"100 Dram,Armenian dram,Armenia"
8171,"100 Dram,Armenian dram,Armenia"
8172,"100 Dram,Armenian dram,Armenia"
8173,"100 Dram,Armenian dram,Armenia"
8174,"100 Dram,Armenian dram,Armenia"
8175,"100 Dram,Armenian dram,Armenia"
8176,"100 Dram,Armenian dram,Armenia"
8177,"100 Dram,Armenian dram,Armenia"
8178,"100 Dram,Armenian dram,Armenia"
8179,"100 Dram,Armenian dram,Armenia"
8180,"100 Dram,Armenian dram,Armenia"
8181,"100 Dram,Armenian dram,Armenia"
8182,"100 Dram,Armenian dram,Armenia"
8183,"100 Dram,Armenian dram,Armenia"
8184,"100 Dram,Armenian dram,Armenia"
8185,"100 Dram,Armenian dram,Armenia"
8186,"100 Dram,Armenian dram,Armenia"
8187,"100 Dram,Armenian dram,Armenia"
8188,"100 Dram,Armenian dram,Armenia"
8189,"100 Dram,Armenian dram,Armenia"
8190,"100 Dram,Armenian dram,Armenia"
8191,"100 Dram,Armenian dram,Armenia"
8192,"100 Dram,Armenian dram,Armenia"
8193,"100 Dram,Armenian dram,Armenia"
8194,"100 Dram,Armenian dram,Armenia"
8195,"100 Dram,Armenian dram,Armenia"
8196,"100 Dram,Armenian dram,Armenia"
8197,"100 Dram,Armenian dram,Armenia"
8198,"100 Dram,Armenian dram,Armenia"
8199,"100 Dram,Armenian dram,Armenia"
8200,"100 Dram,Armenian dram,Armenia"
8201,"100 Dram,Armenian dram,Armenia"
8202,"100 Dram,Armenian dram,Armenia"
8203,"100 Dram,Armenian dram,Armenia"
8204,"100 Dram,Armenian dram,Armenia"
8205,"100 Dram,Armenian dram,Armenia"
8206,"100 Dram,Armenian dram,Armenia"
8207,"100 Dram,Armenian dram,Armenia"
8208,"100 Dram,Armenian dram,Armenia"
8209,"100 Dram,Armenian dram,Armenia"
8210,"100 Dram,Armenian dram,Armenia"
8211,"100 Dram,Armenian dram,Armenia"
8212,"100 Dram,Armenian dram,Armenia"
8213,"100 Dram,Armenian dram,Armenia"
8214,"100 Dram,Armenian dram,Armenia"
8215,"100 Dram,Armenian dram,Armenia"
8216,"100 Dram,Armenian dram,Armenia"
8217,"100 Dram,Armenian dram,Armenia"
8218,"100 Dram,Armenian dram,Armenia"
8219,"100 Dram,Armenian dram,Armenia"
8220,"100 Dram,Armenian dram,Armenia"
8221,"100 Dram,Armenian dram,Armenia"
8222,"100 Dram,Armenian dram,Armenia"
8223,"100 Dram,Armenian dram,Armenia"
8224,"100 Dram,Armenian dram,Armenia"
8225,"100 Dram,Armenian dram,Armenia"
8226,"100 Dram,Armenian dram,Armenia"
8227,"100 Dram,Armenian dram,Armenia"
8228,"100 Dram,Armenian dram,Armenia"
8229,"100 Dram,Armenian dram,Armenia"
8230,"100 Dram,Armenian dram,Armenia"
8231,"100 Dram,Armenian dram,Armenia"
8232,"100 Dram,Armenian dram,Armenia"
8233,"100 Dram,Armenian dram,Armenia"
8234,"100 Dram,Armenian dram,Armenia"
8235,"100 Dram,Armenian dram,Armenia"
8236,"100 Dram,Armenian dram,Armenia"
8237,"100 Dram,Armenian dram,Armenia"
8238,"100 Dram,Armenian dram,Armenia"
8239,"100 Dram,Armenian dram,Armenia"
8240,"100 Dram,Armenian dram,Armenia"
8241,"100 Dram,Armenian dram,Armenia"
8242,"100 Dram,Armenian dram,Armenia"
8253,"10 Dram,Armenian dram,Armenia"
8254,"10 Dram,Armenian dram,Armenia"
8255,"10 Dram,Armenian dram,Armenia"
8256,"10 Dram,Armenian dram,Armenia"
8257,"10 Dram,Armenian dram,Armenia"
8258,"10 Dram,Armenian dram,Armenia"
8259,"10 Dram,Armenian dram,Armenia"
8260,"10 Dram,Armenian dram,Armenia"
8261,"10 Dram,Armenian dram,Armenia"
8262,"10 Dram,Armenian dram,Armenia"
8263,"10 Dram,Armenian dram,Armenia"
8264,"10 Dram,Armenian dram,Armenia"
8265,"10 Dram,Armenian dram,Armenia"
8266,"10 Dram,Armenian dram,Armenia"
8267,"10 Dram,Armenian dram,Armenia"
8268,"10 Dram,Armenian dram,Armenia"
8269,"10 Dram,Armenian dram,Armenia"
8270,"10 Dram,Armenian dram,Armenia"
8271,"10 Dram,Armenian dram,Armenia"
8272,"10 Dram,Armenian dram,Armenia"
8273,"10 Dram,Armenian dram,Armenia"
8274,"10 Dram,Armenian dram,Armenia"
8275,"10 Dram,Armenian dram,Armenia"
8276,"10 Dram,Armenian dram,Armenia"
8277,"10 Dram,Armenian dram,Armenia"
8278,"10 Dram,Armenian dram,Armenia"
8279,"10 Dram,Armenian dram,Armenia"
8280,"10 Dram,Armenian dram,Armenia"
8281,"10 Dram,Armenian dram,Armenia"
8282,"10 Dram,Armenian dram,Armenia"
8283,"10 Dram,Armenian dram,Armenia"
8284,"10 Dram,Armenian dram,Armenia"
8285,"10 Dram,Armenian dram,Armenia"
8286,"10 Dram,Armenian dram,Armenia"
8287,"10 Dram,Armenian dram,Armenia"
8288,"10 Dram,Armenian dram,Armenia"
8289,"10 Dram,Armenian dram,Armenia"
8290,"10 Dram,Armenian dram,Armenia"
8291,"10 Dram,Armenian dram,Armenia"
8292,"10 Dram,Armenian dram,Armenia"
8293,"10 Dram,Armenian dram,Armenia"
8294,"10 Dram,Armenian dram,Armenia"
8295,"10 Dram,Armenian dram,Armenia"
8296,"10 Dram,Armenian dram,Armenia"
8297,"10 Dram,Armenian dram,Armenia"
8298,"10 Dram,Armenian dram,Armenia"
8299,"10 Dram,Armenian dram,Armenia"
8300,"10 Dram,Armenian dram,Armenia"
8301,"10 Dram,Armenian dram,Armenia"
8302,"10 Dram,Armenian dram,Armenia"
8303,"10 Dram,Armenian dram,Armenia"
8304,"10 Dram,Armenian dram,Armenia"
8305,"10 Dram,Armenian dram,Armenia"
8306,"10 Dram,Armenian dram,Armenia"
8307,"10 Dram,Armenian dram,Armenia"
8308,"10 Dram,Armenian dram,Armenia"
8309,"10 Dram,Armenian dram,Armenia"
8310,"10 Dram,Armenian dram,Armenia"
8311,"10 Dram,Armenian dram,Armenia"
8312,"10 Dram,Armenian dram,Armenia"
8313,"10 Dram,Armenian dram,Armenia"
8314,"10 Dram,Armenian dram,Armenia"
8315,"10 Dram,Armenian dram,Armenia"
8316,"10 Dram,Armenian dram,Armenia"
8317,"10 Dram,Armenian dram,Armenia"
8318,"10 Dram,Armenian dram,Armenia"
8319,"10 Dram,Armenian dram,Armenia"
8320,"10 Dram,Armenian dram,Armenia"
8321,"10 Dram,Armenian dram,Armenia"
8322,"10 Dram,Armenian dram,Armenia"
8323,"10 Dram,Armenian dram,Armenia"
8324,"10 Dram,Armenian dram,Armenia"
8325,"10 Dram,Armenian dram,Armenia"
8326,"10 Dram,Armenian dram,Armenia"
8327,"10 Dram,Armenian dram,Armenia"
8328,"10 Dram,Armenian dram,Armenia"
8329,"10 Dram,Armenian dram,Armenia"
8330,"10 Dram,Armenian dram,Armenia"
8331,"10 Dram,Armenian dram,Armenia"
8332,"10 Dram,Armenian dram,Armenia"
8333,"10 Dram,Armenian dram,Armenia"
8334,"10 Dram,Armenian dram,Armenia"
8335,"10 Dram,Armenian dram,Armenia"
8336,"10 Dram,Armenian dram,Armenia"
8337,"10 Dram,Armenian dram,Armenia"
8338,"10 Dram,Armenian dram,Armenia"
8339,"10 Dram,Armenian dram,Armenia"
8340,"10 Dram,Armenian dram,Armenia"
8341,"10 Dram,Armenian dram,Armenia"
8342,"10 Dram,Armenian dram,Armenia"
8353,"200 Dram,Armenian dram,Armenia"
8354,"200 Dram,Armenian dram,Armenia"
8355,"200 Dram,Armenian dram,Armenia"
8356,"200 Dram,Armenian dram,Armenia"
8357,"200 Dram,Armenian dram,Armenia"
8358,"200 Dram,Armenian dram,Armenia"
8359,"200 Dram,Armenian dram,Armenia"
8360,"200 Dram,Armenian dram,Armenia"
8361,"200 Dram,Armenian dram,Armenia"
8362,"200 Dram,Armenian dram,Armenia"
8363,"200 Dram,Armenian dram,Armenia"
8364,"200 Dram,Armenian dram,Armenia"
8365,"200 Dram,Armenian dram,Armenia"
8366,"200 Dram,Armenian dram,Armenia"
8367,"200 Dram,Armenian dram,Armenia"
8368,"200 Dram,Armenian dram,Armenia"
8369,"200 Dram,Armenian dram,Armenia"
8370,"200 Dram,Armenian dram,Armenia"
8371,"200 Dram,Armenian dram,Armenia"
8372,"200 Dram,Armenian dram,Armenia"
8373,"200 Dram,Armenian dram,Armenia"
8374,"200 Dram,Armenian dram,Armenia"
8375,"200 Dram,Armenian dram,Armenia"
8376,"200 Dram,Armenian dram,Armenia"
8377,"200 Dram,Armenian dram,Armenia"
8378,"200 Dram,Armenian dram,Armenia"
8379,"200 Dram,Armenian dram,Armenia"
8380,"200 Dram,Armenian dram,Armenia"
8381,"200 Dram,Armenian dram,Armenia"
8382,"200 Dram,Armenian dram,Armenia"
8383,"200 Dram,Armenian dram,Armenia"
8384,"200 Dram,Armenian dram,Armenia"
8385,"200 Dram,Armenian dram,Armenia"
8386,"200 Dram,Armenian dram,Armenia"
8387,"200 Dram,Armenian dram,Armenia"
8388,"200 Dram,Armenian dram,Armenia"
8389,"200 Dram,Armenian dram,Armenia"
8390,"200 Dram,Armenian dram,Armenia"
8391,"200 Dram,Armenian dram,Armenia"
8392,"200 Dram,Armenian dram,Armenia"
8393,"200 Dram,Armenian dram,Armenia"
8394,"200 Dram,Armenian dram,Armenia"
8395,"200 Dram,Armenian dram,Armenia"
8396,"200 Dram,Armenian dram,Armenia"
8397,"200 Dram,Armenian dram,Armenia"
8398,"200 Dram,Armenian dram,Armenia"
8399,"200 Dram,Armenian dram,Armenia"
8400,"200 Dram,Armenian dram,Armenia"
8401,"200 Dram,Armenian dram,Armenia"
8402,"200 Dram,Armenian dram,Armenia"
8403,"200 Dram,Armenian dram,Armenia"
8404,"200 Dram,Armenian dram,Armenia"
8405,"200 Dram,Armenian dram,Armenia"
8406,"200 Dram,Armenian dram,Armenia"
8407,"200 Dram,Armenian dram,Armenia"
8408,"200 Dram,Armenian dram,Armenia"
8409,"200 Dram,Armenian dram,Armenia"
8410,"200 Dram,Armenian dram,Armenia"
8411,"200 Dram,Armenian dram,Armenia"
8412,"200 Dram,Armenian dram,Armenia"
8413,"200 Dram,Armenian dram,Armenia"
8414,"200 Dram,Armenian dram,Armenia"
8415,"200 Dram,Armenian dram,Armenia"
8416,"200 Dram,Armenian dram,Armenia"
8417,"200 Dram,Armenian dram,Armenia"
8418,"200 Dram,Armenian dram,Armenia"
8419,"200 Dram,Armenian dram,Armenia"
8420,"200 Dram,Armenian dram,Armenia"
8421,"200 Dram,Armenian dram,Armenia"
8422,"200 Dram,Armenian dram,Armenia"
8423,"200 Dram,Armenian dram,Armenia"
8424,"200 Dram,Armenian dram,Armenia"
8425,"200 Dram,Armenian dram,Armenia"
8426,"200 Dram,Armenian dram,Armenia"
8427,"200 Dram,Armenian dram,Armenia"
8428,"200 Dram,Armenian dram,Armenia"
8429,"200 Dram,Armenian dram,Armenia"
8430,"200 Dram,Armenian dram,Armenia"
8431,"200 Dram,Armenian dram,Armenia"
8432,"200 Dram,Armenian dram,Armenia"
8433,"200 Dram,Armenian dram,Armenia"
8434,"200 Dram,Armenian dram,Armenia"
8435,"200 Dram,Armenian dram,Armenia"
8436,"200 Dram,Armenian dram,Armenia"
8437,"200 Dram,Armenian dram,Armenia"
8438,"200 Dram,Armenian dram,Armenia"
8439,"200 Dram,Armenian dram,Armenia"
8440,"200 Dram,Armenian dram,Armenia"
8441,"200 Dram,Armenian dram,Armenia"
8442,"200 Dram,Armenian dram,Armenia"
8453,"20 Dram,Armenian dram,Armenia"
8454,"20 Dram,Armenian dram,Armenia"
8455,"20 Dram,Armenian dram,Armenia"
8456,"20 Dram,Armenian dram,Armenia"
8457,"20 Dram,Armenian dram,Armenia"
8458,"20 Dram,Armenian dram,Armenia"
8459,"20 Dram,Armenian dram,Armenia"
8460,"20 Dram,Armenian dram,Armenia"
8461,"20 Dram,Armenian dram,Armenia"
8462,"20 Dram,Armenian dram,Armenia"
8463,"20 Dram,Armenian dram,Armenia"
8464,"20 Dram,Armenian dram,Armenia"
8465,"20 Dram,Armenian dram,Armenia"
8466,"20 Dram,Armenian dram,Armenia"
8467,"20 Dram,Armenian dram,Armenia"
8468,"20 Dram,Armenian dram,Armenia"
8469,"20 Dram,Armenian dram,Armenia"
8470,"20 Dram,Armenian dram,Armenia"
8471,"20 Dram,Armenian dram,Armenia"
8472,"20 Dram,Armenian dram,Armenia"
8473,"20 Dram,Armenian dram,Armenia"
8474,"20 Dram,Armenian dram,Armenia"
8475,"20 Dram,Armenian dram,Armenia"
8476,"20 Dram,Armenian dram,Armenia"
8477,"20 Dram,Armenian dram,Armenia"
8478,"20 Dram,Armenian dram,Armenia"
8479,"20 Dram,Armenian dram,Armenia"
8480,"20 Dram,Armenian dram,Armenia"
8481,"20 Dram,Armenian dram,Armenia"
8482,"20 Dram,Armenian dram,Armenia"
8483,"20 Dram,Armenian dram,Armenia"
8484,"20 Dram,Armenian dram,Armenia"
8485,"20 Dram,Armenian dram,Armenia"
8486,"20 Dram,Armenian dram,Armenia"
8487,"20 Dram,Armenian dram,Armenia"
8488,"20 Dram,Armenian dram,Armenia"
8489,"20 Dram,Armenian dram,Armenia"
8490,"20 Dram,Armenian dram,Armenia"
8491,"20 Dram,Armenian dram,Armenia"
8492,"20 Dram,Armenian dram,Armenia"
8493,"20 Dram,Armenian dram,Armenia"
8494,"20 Dram,Armenian dram,Armenia"
8495,"20 Dram,Armenian dram,Armenia"
8496,"20 Dram,Armenian dram,Armenia"
8497,"20 Dram,Armenian dram,Armenia"
8498,"20 Dram,Armenian dram,Armenia"
8499,"20 Dram,Armenian dram,Armenia"
8500,"20 Dram,Armenian dram,Armenia"
8501,"20 Dram,Armenian dram,Armenia"
8502,"20 Dram,Armenian dram,Armenia"
8503,"20 Dram,Armenian dram,Armenia"
8504,"20 Dram,Armenian dram,Armenia"
8505,"20 Dram,Armenian dram,Armenia"
8506,"20 Dram,Armenian dram,Armenia"
8507,"20 Dram,Armenian dram,Armenia"
8508,"20 Dram,Armenian dram,Armenia"
8509,"20 Dram,Armenian dram,Armenia"
8510,"20 Dram,Armenian dram,Armenia"
8511,"20 Dram,Armenian dram,Armenia"
8512,"20 Dram,Armenian dram,Armenia"
8513,"20 Dram,Armenian dram,Armenia"
8514,"20 Dram,Armenian dram,Armenia"
8515,"20 Dram,Armenian dram,Armenia"
8516,"20 Dram,Armenian dram,Armenia"
8517,"20 Dram,Armenian dram,Armenia"
8518,"20 Dram,Armenian dram,Armenia"
8519,"20 Dram,Armenian dram,Armenia"
8520,"20 Dram,Armenian dram,Armenia"
8521,"20 Dram,Armenian dram,Armenia"
8522,"20 Dram,Armenian dram,Armenia"
8523,"20 Dram,Armenian dram,Armenia"
8524,"20 Dram,Armenian dram,Armenia"
8525,"20 Dram,Armenian dram,Armenia"
8526,"20 Dram,Armenian dram,Armenia"
8527,"20 Dram,Armenian dram,Armenia"
8528,"20 Dram,Armenian dram,Armenia"
8529,"20 Dram,Armenian dram,Armenia"
8530,"20 Dram,Armenian dram,Armenia"
8531,"20 Dram,Armenian dram,Armenia"
8532,"20 Dram,Armenian dram,Armenia"
8533,"20 Dram,Armenian dram,Armenia"
8534,"20 Dram,Armenian dram,Armenia"
8535,"20 Dram,Armenian dram,Armenia"
8536,"20 Dram,Armenian dram,Armenia"
8537,"20 Dram,Armenian dram,Armenia"
8538,"20 Dram,Armenian dram,Armenia"
8539,"20 Dram,Armenian dram,Armenia"
8540,"20 Dram,Armenian dram,Armenia"
8541,"20 Dram,Armenian dram,Armenia"
8542,"20 Dram,Armenian dram,Armenia"
8553,"500 Dram,Armenian dram,Armenia"
8554,"500 Dram,Armenian dram,Armenia"
8555,"500 Dram,Armenian dram,Armenia"
8556,"500 Dram,Armenian dram,Armenia"
8557,"500 Dram,Armenian dram,Armenia"
8558,"500 Dram,Armenian dram,Armenia"
8559,"500 Dram,Armenian dram,Armenia"
8560,"500 Dram,Armenian dram,Armenia"
8561,"500 Dram,Armenian dram,Armenia"
8562,"500 Dram,Armenian dram,Armenia"
8563,"500 Dram,Armenian dram,Armenia"
8564,"500 Dram,Armenian dram,Armenia"
8565,"500 Dram,Armenian dram,Armenia"
8566,"500 Dram,Armenian dram,Armenia"
8567,"500 Dram,Armenian dram,Armenia"
8568,"500 Dram,Armenian dram,Armenia"
8569,"500 Dram,Armenian dram,Armenia"
8570,"500 Dram,Armenian dram,Armenia"
8571,"500 Dram,Armenian dram,Armenia"
8572,"500 Dram,Armenian dram,Armenia"
8573,"500 Dram,Armenian dram,Armenia"
8574,"500 Dram,Armenian dram,Armenia"
8575,"500 Dram,Armenian dram,Armenia"
8576,"500 Dram,Armenian dram,Armenia"
8577,"500 Dram,Armenian dram,Armenia"
8578,"500 Dram,Armenian dram,Armenia"
8579,"500 Dram,Armenian dram,Armenia"
8580,"500 Dram,Armenian dram,Armenia"
8581,"500 Dram,Armenian dram,Armenia"
8582,"500 Dram,Armenian dram,Armenia"
8583,"500 Dram,Armenian dram,Armenia"
8584,"500 Dram,Armenian dram,Armenia"
8585,"500 Dram,Armenian dram,Armenia"
8586,"500 Dram,Armenian dram,Armenia"
8587,"500 Dram,Armenian dram,Armenia"
8588,"500 Dram,Armenian dram,Armenia"
8589,"500 Dram,Armenian dram,Armenia"
8590,"500 Dram,Armenian dram,Armenia"
8591,"500 Dram,Armenian dram,Armenia"
8592,"500 Dram,Armenian dram,Armenia"
8593,"500 Dram,Armenian dram,Armenia"
8594,"500 Dram,Armenian dram,Armenia"
8595,"500 Dram,Armenian dram,Armenia"
8596,"500 Dram,Armenian dram,Armenia"
8597,"500 Dram,Armenian dram,Armenia"
8598,"500 Dram,Armenian dram,Armenia"
8599,"500 Dram,Armenian dram,Armenia"
8600,"500 Dram,Armenian dram,Armenia"
8601,"500 Dram,Armenian dram,Armenia"
8602,"500 Dram,Armenian dram,Armenia"
8603,"500 Dram,Armenian dram,Armenia"
8604,"500 Dram,Armenian dram,Armenia"
8605,"500 Dram,Armenian dram,Armenia"
8606,"500 Dram,Armenian dram,Armenia"
8607,"500 Dram,Armenian dram,Armenia"
8608,"500 Dram,Armenian dram,Armenia"
8609,"500 Dram,Armenian dram,Armenia"
8610,"500 Dram,Armenian dram,Armenia"
8611,"500 Dram,Armenian dram,Armenia"
8612,"500 Dram,Armenian dram,Armenia"
8613,"500 Dram,Armenian dram,Armenia"
8614,"500 Dram,Armenian dram,Armenia"
8615,"500 Dram,Armenian dram,Armenia"
8616,"500 Dram,Armenian dram,Armenia"
8617,"500 Dram,Armenian dram,Armenia"
8618,"500 Dram,Armenian dram,Armenia"
8619,"500 Dram,Armenian dram,Armenia"
8620,"500 Dram,Armenian dram,Armenia"
8621,"500 Dram,Armenian dram,Armenia"
8622,"500 Dram,Armenian dram,Armenia"
8623,"500 Dram,Armenian dram,Armenia"
8624,"500 Dram,Armenian dram,Armenia"
8625,"500 Dram,Armenian dram,Armenia"
8626,"500 Dram,Armenian dram,Armenia"
8627,"500 Dram,Armenian dram,Armenia"
8628,"500 Dram,Armenian dram,Armenia"
8629,"500 Dram,Armenian dram,Armenia"
8630,"500 Dram,Armenian dram,Armenia"
8631,"500 Dram,Armenian dram,Armenia"
8632,"500 Dram,Armenian dram,Armenia"
8633,"500 Dram,Armenian dram,Armenia"
8634,"500 Dram,Armenian dram,Armenia"
8635,"500 Dram,Armenian dram,Armenia"
8636,"500 Dram,Armenian dram,Armenia"
8637,"500 Dram,Armenian dram,Armenia"
8638,"500 Dram,Armenian dram,Armenia"
8639,"500 Dram,Armenian dram,Armenia"
8640,"500 Dram,Armenian dram,Armenia"
8641,"500 Dram,Armenian dram,Armenia"
8642,"500 Dram,Armenian dram,Armenia"
8653,"50 Dram,Armenian dram,Armenia"
8654,"50 Dram,Armenian dram,Armenia"
8655,"50 Dram,Armenian dram,Armenia"
8656,"50 Dram,Armenian dram,Armenia"
8657,"50 Dram,Armenian dram,Armenia"
8658,"50 Dram,Armenian dram,Armenia"
8659,"50 Dram,Armenian dram,Armenia"
8660,"50 Dram,Armenian dram,Armenia"
8661,"50 Dram,Armenian dram,Armenia"
8662,"50 Dram,Armenian dram,Armenia"
8663,"50 Dram,Armenian dram,Armenia"
8664,"50 Dram,Armenian dram,Armenia"
8665,"50 Dram,Armenian dram,Armenia"
8666,"50 Dram,Armenian dram,Armenia"
8667,"50 Dram,Armenian dram,Armenia"
8668,"50 Dram,Armenian dram,Armenia"
8669,"50 Dram,Armenian dram,Armenia"
8670,"50 Dram,Armenian dram,Armenia"
8671,"50 Dram,Armenian dram,Armenia"
8672,"50 Dram,Armenian dram,Armenia"
8673,"50 Dram,Armenian dram,Armenia"
8674,"50 Dram,Armenian dram,Armenia"
8675,"50 Dram,Armenian dram,Armenia"
8676,"50 Dram,Armenian dram,Armenia"
8677,"50 Dram,Armenian dram,Armenia"
8678,"50 Dram,Armenian dram,Armenia"
8679,"50 Dram,Armenian dram,Armenia"
8680,"50 Dram,Armenian dram,Armenia"
8681,"50 Dram,Armenian dram,Armenia"
8682,"50 Dram,Armenian dram,Armenia"
8683,"50 Dram,Armenian dram,Armenia"
8684,"50 Dram,Armenian dram,Armenia"
